10.0,18.0,26.0,0.22224754,0.076058604,-0.05863764,0.17108865,60.0,29.321945,3.2674217,1.4445516,0.092908464,67.08204,30.0,301.49628
556.0,25.0,159.0,0.5198693,0.3126469,0.12671508,0.3317354,30.0,27.884405,4.5716577,1.4450917,0.100264944,4872.946,1510.7614,1562.594
271.0,2.0,180.0,0.592955,0.40344825,0.15259776,0.35213032,10.0,29.3936,3.508863,1.427407,0.1005764,11684.605,150.0,30.0
111.0,22.0,195.0,0.58891594,0.383351,0.15749778,0.34786674,20.0,29.159552,5.1484237,1.2702779,0.08643993,1127.2976,342.0526,457.9301
286.0,17.0,168.0,0.7810242,0.5714484,0.3090867,0.46974793,10.0,25.80458,9.37214,0.0,0.09962424,7519.415,351.141,1306.9812
319.0,12.0,152.0,0.55100286,0.38475314,0.15588298,0.3378129,30.0,28.290949,4.9143434,1.3171654,0.092519365,1871.8173,934.34467,2361.4402
73.0,8.0,96.0,0.488482,0.23317838,0.042614825,0.2868341,30.0,25.60224,9.884448,0.0,0.13635714,2977.415,618.4658,502.89163
613.0,27.0,314.0,0.78660566,0.5831183,0.30349016,0.63915366,10.0,27.002405,3.4355767,1.7088748,0.1134394,15402.13,764.8529,740.9453
89.0,10.0,159.0,0.5472929,0.40230566,0.22142124,0.30237505,10.0,29.159552,5.1484237,1.2963427,0.08643993,1053.8501,1775.0775,991.8165
330.0,12.0,232.0,0.6744186,0.43569294,0.20906805,0.3475482,10.0,26.732214,3.6469858,1.6565144,0.12120175,1556.8237,150.0,120.0
103.0,6.0,270.0,0.532815,0.3589458,0.15161927,0.3957739,30.0,27.065668,7.904691,0.0,0.106678724,5610.7217,711.19617,450.0
159.0,6.0,168.0,0.4985377,0.33086917,0.11555854,0.37851226,20.0,25.60224,9.884448,0.0,0.13635714,1221.188,939.14856,993.1767
239.0,4.0,90.0,0.3381135,0.18088585,0.0064155767,0.21979171,10.0,27.087336,3.1778548,2.3009675,0.12977672,30000.0,42.426407,123.69317
289.0,14.0,101.0,0.7661922,0.51287913,0.23873705,0.41471636,10.0,29.3936,3.508863,1.427407,0.1005764,9786.623,502.89163,540.8327
293.0,7.0,232.0,0.5978345,0.41506848,0.2036621,0.44026232,30.0,26.514551,3.3673291,4.9995265,0.12678504,11885.037,30.0,120.0
978.0,14.0,151.0,0.42501995,0.12195735,-0.036630016,0.2625517,20.0,28.623755,3.6677933,1.515519,0.1269807,9330.771,2455.789,582.4946
768.0,14.0,270.0,0.5180789,0.3281816,0.108200684,0.32310817,30.0,27.002405,3.4355767,1.6874685,0.1134394,7626.9062,1130.8846,569.20996
118.0,13.0,106.0,0.657675,0.41930163,0.20861626,0.3894573,10.0,29.121475,3.3592346,1.5647146,0.11751095,8052.0806,134.16408,510.0
283.0,2.0,180.0,0.76985645,0.5727041,0.34668243,0.58429414,30.0,29.876532,3.6942215,1.5641282,0.11131684,7224.9565,216.33308,30.0
70.0,6.0,23.0,0.24522147,0.12392176,-0.01837558,0.17536257,30.0,29.53804,4.159231,1.6474948,0.12302581,4157.1387,180.0,30.0
329.0,17.0,4.0,0.78350776,0.6130224,0.37465566,0.54992115,10.0,29.3936,3.508863,1.5001569,0.1005764,7368.161,1101.4536,558.0323
359.0,26.0,140.0,0.6380249,0.32565415,0.09515978,0.34305206,10.0,25.152441,9.096121,0.0,0.09858028,2076.0781,1005.78326,1800.9998
449.0,10.0,270.0,0.81606376,0.63105726,0.3779949,0.5056703,10.0,29.56344,3.107722,1.506164,0.11234418,9930.68,1261.4277,618.4658
299.0,9.0,246.0,0.509365,0.29348817,0.094039716,0.31326675,20.0,29.805984,3.8222334,1.5000603,0.1036934,4471.6104,1455.2319,1170.3845
344.0,6.0,180.0,0.6590376,0.43867686,0.20928241,0.40686932,10.0,26.323328,8.711996,0.0,0.1046834,3333.3767,90.0,859.0693
113.0,11.0,155.0,0.6350975,0.32580462,0.08880128,0.34328946,20.0,26.104895,10.011616,0.0,0.053987104,2930.1877,674.16614,1060.6602
1075.0,4.0,140.0,0.41958952,0.17052272,-0.0049171387,0.28300565,30.0,26.578323,3.5659773,1.866452,0.11990992,12944.436,1855.3976,1366.2357
