id,Label,elevation,slope,aspect,ndvi_before,nbr_before,ndmi_before,evi_before,land_cover,temperature,wind_speed,precipitation,soil_moisture,distance_to_water,distance_to_builtup,distance_to_cropland,ndvi_after,nbr_after,dnbr,longitude,latitude
1_1351_0,1,144.0,3.0,111.0,0.6284182,0.3606631,0.20182033,0.39034137,40.0,26.30217,3.420451,2.1499228,0.12253618,23514.814,161.55495,0.0,0.667269,0.40066794,-0.040004868,27.483338042319104,38.42130320717601
1_1362_0,1,107.0,12.0,261.0,0.57961786,0.31957865,0.09903225,0.37893465,30.0,26.104895,10.011616,0.0,0.053987104,2070.8694,804.9845,1053.423,0.31063432,0.15246588,0.16711275,26.432309159899262,38.30811548137696
1_1364_0,1,128.0,7.0,270.0,0.47096342,0.28216133,0.094587855,0.34837526,30.0,29.311935,3.8002822,1.4803109,0.12349001,4872.946,823.7718,30.0,0.099094525,0.045901097,0.23626022,27.1879719769006,38.24074183506799
1_1371_0,1,126.0,10.0,13.0,0.46598753,0.24382982,0.056099128,0.33452508,10.0,28.990576,3.9539373,2.0973825,0.09462786,3348.328,169.70563,768.9603,0.23823333,0.055323225,0.1885066,27.13299508151249,38.499187142309175
1_1374_0,1,506.0,23.0,153.0,0.6563521,0.44113714,0.20920444,0.3328071,10.0,28.990576,3.9539373,1.2365004,0.09462786,4398.966,662.7217,720.62476,0.643222,0.41140735,0.029729797,27.1421578974105,38.53961133009456
1_1376_0,1,21.0,1.0,0.0,0.4469328,0.31646815,0.15273228,0.3284776,40.0,29.962683,3.3138762,1.6462935,0.09504954,10419.333,94.86833,0.0,0.5069724,0.37874368,-0.06227553,27.51244345752457,38.12135573380851
1_1377_0,1,15.0,8.0,303.0,0.62674177,0.36878258,0.13928042,0.4034611,10.0,26.104895,10.011616,0.0,0.053987104,120.0,543.3231,2588.0107,0.5283746,0.27554888,0.0932337,26.39242396128435,38.34099382077573
1_1379_0,1,183.0,27.0,301.0,0.7516946,0.5656888,0.30169672,0.41360763,10.0,26.30217,3.420451,2.1499228,0.12253618,22468.617,247.38634,330.0,0.7364733,0.5122034,0.053485416,27.496812771580892,38.41079291835182
1_1384_0,1,188.0,3.0,232.0,0.48521832,0.29272896,0.15066189,0.3024616,10.0,27.712631,3.6073084,1.6033729,0.122485556,10772.047,812.2192,30.0,0.47931078,0.28658938,0.0061395657,27.41407793391349,38.286555914558086
1_1389_0,1,549.0,18.0,141.0,0.7447895,0.52377415,0.27351755,0.35313812,10.0,27.087336,3.1778548,5.3940806,0.12977672,27200.273,1320.0,408.04413,0.6824427,0.46905348,0.054720674,27.51028750084268,38.50861945279243
1_138_0,1,958.0,8.0,237.0,0.3268691,0.23281175,0.039168645,0.21563478,30.0,27.884405,4.5716577,1.6263013,0.100264944,7544.031,258.06976,560.4462,0.18053183,0.09529202,0.13751973,27.00013425099121,38.30191710591653
1_1391_0,1,520.0,7.0,200.0,0.26699683,0.15955168,0.0035663305,0.24375203,30.0,26.732214,3.6469858,4.881633,0.12120175,4192.279,216.33308,360.0,0.19472711,0.15751737,0.0020343112,27.303315659381553,38.523980644150875
1_1393_0,1,153.0,16.0,84.0,0.6136364,0.4090408,0.18800835,0.36636388,10.0,29.321945,3.2674217,1.4445516,0.092908464,2145.1572,670.8204,635.6886,0.54399747,0.32158706,0.08745375,27.482260063978174,38.00655104049803
1_1400_0,1,193.0,9.0,218.0,0.67097044,0.4488985,0.2382716,0.32648346,10.0,29.228653,3.5749378,1.6769843,0.118186,5548.6216,1588.5842,1053.423,0.58772296,0.37106016,0.07783833,27.427552663175277,38.19034634762889
1_1401_0,1,517.0,19.0,93.0,0.6119978,0.42322645,0.19137685,0.41325998,10.0,28.990576,3.9539373,1.2365004,0.09462786,5218.6206,540.0,870.5171,0.4438575,0.25945178,0.16377465,27.118172879324533,38.52128569829851
1_1402_0,1,172.0,14.0,266.0,0.58603346,0.31727698,0.11376625,0.3629749,20.0,28.623755,3.6677933,1.5341239,0.1269807,10514.946,362.4914,270.0,0.54979223,0.26134107,0.055935923,27.2796001358808,38.25987595061974
1_1415_0,1,217.0,6.0,192.0,0.6734951,0.46240708,0.24181479,0.40897956,10.0,26.732214,3.6469858,1.3789132,0.12120175,4530.0,792.0227,560.4462,0.61721116,0.37637323,0.08603384,27.26558641744853,38.47735808090508
1_1419_0,1,25.0,2.0,327.0,0.47161067,0.27152583,0.11442612,0.3416149,10.0,27.582819,6.863036,1.3540567,0.07605974,853.2878,94.86833,134.16408,0.39801425,0.22380728,0.047718566,26.79936078499051,38.34800067999186
1_141_0,1,1311.0,14.0,146.0,0.2827381,0.049725994,-0.06978417,0.20641702,30.0,27.3476,3.7124271,1.5576321,0.118106045,12161.291,874.64276,2289.6506,0.22145055,-0.012881854,0.06260785,27.346973782189764,38.37575862227115
1_1420_0,1,-1.0,1.0,90.0,0.1137748,0.049629644,-0.03981026,0.09736656,30.0,29.026373,4.6508985,1.218352,0.06946937,931.4505,1209.3386,576.2812,0.08238965,-0.035889175,0.08551882,26.983964575877053,38.46657829749564
1_1429_0,1,80.0,19.0,335.0,0.67351186,0.461521,0.2517986,0.4562584,10.0,30.095667,3.579256,1.4172525,0.10517105,9365.095,408.04413,127.27922,0.65719473,0.42053163,0.040989384,27.355867103502533,38.075272159733174
1_142_0,1,336.0,8.0,26.0,0.8250816,0.65613425,0.39422277,0.5520668,10.0,26.323328,8.711996,0.0,0.1046834,4276.868,1290.3488,1730.9246,0.7915639,0.59946203,0.05667224,26.649521795599355,38.28143551743861
1_1430_0,1,13.0,5.0,79.0,0.31011552,0.22560577,0.07387748,0.2763741,30.0,26.104895,10.011616,0.0,0.053987104,1170.3845,67.08204,90.0,0.34676212,0.17484753,0.050758243,26.367091470272186,38.27200320695535
1_1432_0,1,326.0,13.0,245.0,0.3588982,0.20801824,0.032205123,0.2292486,20.0,27.594223,5.692454,1.2086055,0.0752236,4636.723,680.14703,1423.0249,0.22114883,0.09557275,0.112445496,26.885060063095494,38.33533443448577
1_1433_0,1,91.0,22.0,354.0,0.56990474,0.3722029,0.1889272,0.362349,10.0,29.321945,3.2674217,1.4445516,0.092908464,1210.8262,408.04413,573.1492,0.48931867,0.32979685,0.042406075,27.475253204762026,38.011401943032276
1_1434_0,1,12.0,2.0,32.0,0.6773547,0.5666823,0.36393264,0.6001598,30.0,30.095667,3.579256,1.5575,0.10517105,10729.311,84.85281,30.0,0.3303789,0.118896745,0.44778553,27.41407793391349,38.11219291791049
1_1437_0,1,273.0,21.0,0.0,0.72411376,0.46933892,0.21164285,0.39999226,10.0,28.290949,4.9143434,1.2036264,0.092519365,5167.4077,792.5907,2370.19,0.6910072,0.40098342,0.06835549,27.037055009168512,38.168517286224784
1_1441_0,1,399.0,19.0,312.0,0.753763,0.5320297,0.26962838,0.3873924,10.0,27.002405,3.4355767,1.6874685,0.1134394,7475.8413,2412.3433,2812.33,0.7130542,0.45985654,0.07217315,27.46474291593782,38.27685410948959
1_1442_0,1,139.0,9.0,203.0,0.53962034,0.33211678,0.12135173,0.32424504,30.0,28.290949,4.9143434,1.3242773,0.092519365,5180.3667,94.86833,240.0,0.45616195,0.2477731,0.0843437,26.986120532558942,38.192771798896004
1_1445_0,1,187.0,16.0,338.0,0.731924,0.49708685,0.25775945,0.44846162,10.0,30.095667,3.579256,1.4172525,0.10517105,10266.007,782.30426,792.0227,0.67256504,0.39502054,0.102066316,27.385511507878476,38.07958407309695
1_1446_0,1,22.0,3.0,111.0,0.29621667,0.19382298,0.10682817,0.18802531,40.0,30.065668,3.8014731,1.3991412,0.121629395,11627.815,42.426407,0.0,0.8447378,0.580083,-0.38626,27.348860244286413,38.09871818864869
1_1447_0,1,311.0,9.0,71.0,0.75938636,0.5200558,0.26907396,0.37094736,10.0,28.290949,4.9143434,1.2036264,0.092519365,4440.4053,1371.1674,632.8507,0.7252981,0.48879087,0.03126491,27.020885334054384,38.18603443426511
1_1449_0,1,65.0,6.0,99.0,0.412042,0.32329315,0.18354882,0.32550186,10.0,30.065668,3.8014731,1.6062163,0.121629395,13272.245,201.24612,174.92856,0.41399243,0.28794482,0.03534833,27.329726128734677,38.11623533668902
1_1452_0,1,137.0,4.0,285.0,0.6033058,0.3884913,0.1686747,0.3464971,10.0,29.876532,3.6942215,1.764577,0.11131684,4695.5513,597.7458,426.38013,0.5258113,0.27569237,0.11279891,27.310592013182912,37.820869271270524
1_1457_0,1,341.0,16.0,306.0,0.7102902,0.53765863,0.30475038,0.49070358,10.0,30.095667,3.579256,1.4172525,0.10517105,8896.303,2361.6309,517.8803,0.55900776,0.4102448,0.12741381,27.388475948316085,38.06125844130091
1_1460_0,1,59.0,2.0,128.0,0.49381816,0.32260138,0.10907125,0.32592,40.0,29.311935,3.8002822,1.8422124,0.12349001,886.3972,371.0795,0.0,0.21296299,0.18086971,0.14173166,27.161561507547503,38.16501385661671
1_1466_0,1,265.0,12.0,215.0,0.8124735,0.5636896,0.29572338,0.3854825,10.0,29.259516,4.561995,1.4902265,0.09632087,3054.9958,371.0795,1963.7974,0.78231597,0.51391536,0.04977423,27.072628294419673,38.06449237632374
1_1468_0,1,450.0,15.0,260.0,0.71692663,0.42031065,0.19441372,0.45442894,10.0,25.152441,9.096121,1.0417506,0.09858028,5554.5386,324.4996,3434.3123,0.67782366,0.36722377,0.05308687,26.48701656070213,38.50808046362196
1_1469_0,1,346.0,20.0,278.0,0.44169185,0.14601345,-0.010574325,0.25940382,10.0,27.786087,3.879584,1.7504548,0.110621214,1531.176,381.83768,241.86774,0.33130607,0.015895091,0.13011836,27.162908980473674,38.49191078850781
1_1473_0,1,337.0,28.0,281.0,0.75705326,0.5451413,0.33240885,0.5233692,10.0,28.712439,4.187401,1.6135042,0.102149405,3495.483,1548.7091,2010.2239,0.7374162,0.51137537,0.033765927,27.080713131976722,38.187112412606055
1_1474_0,1,366.0,24.0,57.0,0.8077381,0.6319183,0.37141567,0.50606006,10.0,29.228653,3.5749378,1.4842305,0.118186,5174.0215,349.85712,870.0,0.7640433,0.56728995,0.06462837,27.443722338289433,38.24586223218747
1_1476_0,1,348.0,9.0,109.0,0.51656735,0.39732045,0.16970034,0.35518768,30.0,29.159552,5.1484237,1.3322543,0.08643993,1880.452,30.0,3576.5486,0.29142028,0.1641466,0.23317385,27.04379237379942,38.11731331502997
1_1478_0,1,367.0,8.0,26.0,0.8181186,0.5818457,0.32791466,0.4556283,10.0,25.961014,9.197209,0.0,0.12506151,3457.4268,3097.4182,2520.1785,0.7840789,0.54585683,0.035988845,26.601282264842155,38.205977033572566
1_1479_0,1,68.0,10.0,101.0,0.5675826,0.4287883,0.18805218,0.3741173,10.0,30.002497,4.1942806,1.7050474,0.09371034,268.32816,390.0,579.39624,0.4546426,0.25192592,0.17686237,27.203063673673824,37.99334580582148
1_1481_0,1,14.0,3.0,52.0,0.5377593,0.27106434,0.040426686,0.32812893,30.0,29.793045,3.8518844,1.3225133,0.10335485,715.61163,845.34015,120.0,0.31091782,0.062499993,0.20856436,27.312478475279562,37.98067956031539
1_1483_0,1,377.0,7.0,190.0,0.7204301,0.47483322,0.23614922,0.46290067,10.0,25.152441,9.096121,1.0417506,0.09858028,5186.617,706.11615,3531.6,0.67671996,0.41946113,0.0553721,26.4783927339746,38.50834995820719
1_1486_0,1,192.0,6.0,12.0,0.6759742,0.44459137,0.20255393,0.40799317,10.0,27.065668,7.904691,0.0,0.106678724,2643.5771,301.49628,573.1492,0.52378213,0.30591133,0.13868004,26.660032084423563,38.29221530084804
1_1488_0,1,205.0,13.0,241.0,0.6466877,0.39839265,0.16778523,0.29157183,10.0,29.53804,4.159231,1.5521958,0.12302581,1030.9705,218.40329,1090.367,0.55256623,0.34540886,0.052983787,27.161831002132715,38.06853479510228
1_1492_0,1,212.0,15.0,256.0,0.6630855,0.37282723,0.13991164,0.29982707,10.0,28.132156,5.962638,1.3247457,0.107951485,1355.6548,421.07007,1233.2883,0.64049405,0.33584768,0.036979552,26.920094359176176,38.19897017435643
1_1493_0,1,61.0,7.0,270.0,0.42871538,0.32989448,0.113685444,0.27425075,30.0,28.963984,6.241103,1.2821177,0.08765777,798.81165,543.3231,424.26407,0.12307692,-0.27979034,0.6096848,26.85541565871955,38.108419993717185
1_1496_0,1,285.0,11.0,186.0,0.36969867,0.17877296,-0.0041586314,0.23335272,20.0,26.732214,3.6469858,1.3789132,0.12120175,3043.0413,30.0,180.0,0.23671377,0.09852271,0.080250256,27.261005009499513,38.490832810166864
1_1502_0,1,1.0,3.0,180.0,0.04277788,0.052955005,-0.033670593,0.043726448,30.0,29.026373,4.6508985,1.218352,0.06946937,523.9275,530.75415,394.58838,0.036389433,-0.03689065,0.08984565,26.965638944081036,38.45903244910903
1_1506_0,1,260.0,19.0,113.0,0.6167723,0.3365578,0.11901009,0.360392,20.0,26.175238,8.418378,0.0,0.06925257,524.78564,1250.32,942.0191,0.5130493,0.22291781,0.11364,26.57702775217092,38.352312593355634
1_1507_0,1,280.0,26.0,10.0,0.70912886,0.46017587,0.21738207,0.43219754,10.0,28.503159,3.7286496,1.0846977,0.09781829,5684.6636,424.26407,1068.2697,0.67549455,0.38548812,0.07468774,27.209262049134225,38.41133190752229
1_1508_0,1,185.0,18.0,299.0,0.7473992,0.5496612,0.31837136,0.43691444,10.0,29.560339,3.5409033,1.206589,0.091914095,6750.2666,818.84064,450.0,0.60480505,0.3926575,0.15700375,27.40626259094165,37.97502017402543
1_1509_0,1,577.0,13.0,190.0,0.7473773,0.5021645,0.2610539,0.35811952,10.0,27.002405,3.4355767,1.6700162,0.1134394,15090.507,108.16654,1218.2365,0.68583333,0.4601227,0.0420418,27.461508980915,38.3453057341395
1_150_0,1,183.0,12.0,283.0,0.63825214,0.3641515,0.12080373,0.34310138,10.0,29.228653,3.5749378,1.6769843,0.118186,3340.928,543.3231,840.5355,0.56021315,0.25360355,0.110547945,27.447495262482732,38.19438876640743
1_1510_0,1,31.0,7.0,105.0,0.5720188,0.35022023,0.12856704,0.34574515,10.0,28.963984,6.241103,1.2925811,0.08765777,1320.3408,30.0,192.09373,0.3653708,0.135664,0.21455623,26.90904508118149,38.108419993717185
1_1512_0,1,519.0,14.0,131.0,0.7746212,0.56296915,0.29940364,0.4048703,10.0,25.961014,9.197209,0.0,0.12506151,6484.0264,2903.188,2830.1943,0.7560124,0.5358778,0.027091302,26.58268713846087,38.23130952458473
1_1513_0,1,217.0,21.0,324.0,0.6523595,0.483816,0.26575842,0.46731672,10.0,27.594223,5.692454,1.2064272,0.0752236,1462.6346,888.4256,2308.246,0.47248033,0.3060017,0.17781432,26.867273420469928,38.26472685315398
1_1514_0,1,44.0,2.0,270.0,0.4479729,0.21049318,0.02990806,0.29690203,30.0,25.60224,9.884448,0.0,0.13635714,2193.2852,591.6925,212.13203,0.15336616,-0.25506416,0.46555734,26.456563672570496,38.232656997510915
1_1520_0,1,190.0,30.0,260.0,0.3580722,0.18651773,0.044007648,0.28121838,20.0,29.560339,3.5409033,1.1706274,0.091914095,5892.003,1533.2319,785.1751,0.23556119,0.10563113,0.0808866,27.387667464560366,38.006820535083264
1_1523_0,1,466.0,12.0,287.0,0.7468355,0.5179215,0.26126695,0.34365022,10.0,28.623755,3.6677933,1.515519,0.1269807,9284.406,468.615,931.4505,0.7034657,0.44565642,0.072265044,27.32325825868901,38.329675048195824
1_1528_0,1,270.0,10.0,85.0,0.6289847,0.3614687,0.16327114,0.41803905,10.0,29.3936,3.508863,1.427407,0.1005764,8987.392,60.0,530.75415,0.46829566,0.23160481,0.12986389,27.36368244647437,37.88797342299425
1_152_0,1,131.0,21.0,19.0,0.6651696,0.38129497,0.1313131,0.39113724,10.0,29.53804,4.159231,1.6023039,0.12302581,8222.682,825.409,189.73666,0.64614207,0.32521522,0.056079738,27.238367464339717,38.09656223196681
1_1531_0,1,149.0,11.0,66.0,0.77897835,0.5035284,0.242965,0.32239702,10.0,29.53804,4.159231,1.6474948,0.12302581,3546.8577,618.4658,540.8327,0.80473834,0.44808856,0.055439867,27.18500753646302,38.10491656410912
1_1532_0,1,288.0,11.0,220.0,0.346699,0.20843358,0.044675585,0.245915,10.0,28.503159,3.7286496,1.0846977,0.09781829,6496.0913,364.96576,384.18747,0.24306504,0.16331524,0.045118354,27.219502843373192,38.401630102453794
1_1533_0,1,650.0,17.0,147.0,0.677029,0.48466936,0.2260525,0.32870078,10.0,27.712631,3.6073084,1.7101915,0.122485556,13481.221,977.1898,1221.5564,0.60118544,0.42878732,0.05588204,27.35990952228107,38.32078172688304
1_1534_0,1,785.0,27.0,180.0,0.64204115,0.4004547,0.16729833,0.32026443,10.0,27.884405,4.5716577,1.247612,0.100264944,8115.3745,579.39624,792.0227,0.6354065,0.35706198,0.04339272,26.99070194050796,38.29760519255275
1_1539_0,1,22.0,9.0,270.0,0.5270936,0.33838972,0.14015903,0.36891738,30.0,29.228653,3.5749378,1.6769843,0.118186,6540.069,42.426407,30.0,0.21456619,0.06645765,0.2719321,27.439410424925654,38.160701943252946
1_1542_0,1,254.0,5.0,166.0,0.7509242,0.4873405,0.22899772,0.3313892,10.0,29.172134,3.6978068,1.553131,0.12478447,1668.1726,201.24612,874.64276,0.011105754,-0.3270127,0.8143532,27.22812667010075,38.33749039116766
1_154_0,1,131.0,3.0,157.0,0.54518616,0.31701177,0.1381502,0.3750039,40.0,29.172134,3.6978068,1.5324684,0.12478447,3470.807,295.46573,0.0,0.24916327,0.07573045,0.24128133,27.209262049134225,38.27200320695535
1_1556_0,1,443.0,8.0,162.0,0.51797175,0.24506448,0.10205032,0.29311347,20.0,27.786087,3.879584,1.7504548,0.110621214,1422.7087,1146.2983,324.4996,0.24813977,0.019556042,0.22550844,27.17099381803075,38.49622270187158
1_155_0,1,143.0,4.0,232.0,0.51859146,0.44358614,0.25600815,0.37712198,10.0,25.961014,9.197209,0.0,0.12506151,4631.3823,2311.7527,1475.8048,0.4176394,0.38325247,0.060333673,26.62877071253621,38.248826672625064
1_1561_0,1,258.0,6.0,157.0,0.79751945,0.5926399,0.3256754,0.50568783,10.0,27.582819,6.863036,1.3540567,0.07605974,6036.191,342.0526,390.0,0.8091809,0.52948636,0.06315355,26.794779377041493,38.30164761133129
1_1567_0,1,517.0,14.0,209.0,0.41372606,0.22337101,0.06711414,0.26379198,30.0,27.786087,3.879584,1.3217146,0.110621214,1574.357,785.1751,853.2878,0.20190941,-0.0074579157,0.23082893,27.169646345104553,38.51778226869045
1_1572_0,1,116.0,12.0,261.0,0.33632287,0.17399868,0.02709435,0.22738373,10.0,29.228653,3.5749378,1.5212659,0.118186,8437.736,426.38013,108.16654,0.2631229,0.11011413,0.063884564,27.399525226310743,38.226189127465254
1_1574_0,1,28.0,4.0,212.0,0.40871847,0.2699695,0.077823296,0.28085163,30.0,26.963556,9.842782,0.0,0.033910353,1622.498,94.86833,94.86833,0.17710035,0.09670327,0.17326622,26.287590567627603,38.28332197953526
1_1577_0,1,39.0,3.0,52.0,0.045630347,-0.016922273,-0.08833446,0.04845384,30.0,27.065668,7.904691,0.0,0.106678724,4172.697,84.85281,30.0,0.027920578,-0.025362559,0.008440285,26.733873600778196,38.25610302642643
1_1579_0,1,262.0,16.0,276.0,0.6234965,0.41941795,0.2132107,0.42981103,20.0,26.732214,3.6469858,1.3789132,0.12120175,4715.252,1012.02765,1444.9913,0.49561644,0.29976192,0.119656034,27.27690519002843,38.47708858631984
1_1580_0,1,18.0,15.0,111.0,0.73170733,0.52050143,0.26537707,0.45172426,10.0,28.033585,6.629438,1.1935197,0.12310767,750.59973,540.8327,67.08204,0.7038168,0.4203895,0.100111954,26.751390748818523,38.22942306248808
1_1582_0,1,263.0,12.0,222.0,0.77906495,0.4219577,0.18522604,0.37281224,20.0,29.159552,5.1484237,1.3322543,0.08643993,1721.54,384.18747,2618.4346,0.7490081,0.36372516,0.058232527,27.033821074145692,38.10868948830242
1_1585_0,1,110.0,3.0,232.0,0.36378935,0.09519212,-0.067718625,0.25654504,40.0,29.311935,3.8002822,1.4803109,0.12349001,3889.023,318.9044,0.0,0.25516483,0.02605101,0.06914111,27.18500753646302,38.209749957765865
1_1587_0,1,213.0,14.0,217.0,0.63591176,0.33722702,0.105373636,0.38136226,20.0,25.80458,9.37214,0.0,0.09962424,4440.0,1624.4384,3029.2573,0.5411658,0.24038693,0.09684007,26.52690175931704,38.348539669162335
1_1593_0,1,17.0,8.0,270.0,0.83442324,0.6160848,0.36029482,0.56199574,10.0,26.323328,8.711996,0.0,0.1046834,2117.286,295.46573,349.85712,0.79402876,0.5447544,0.07133044,26.645209882235577,38.311349416399786
1_1597_0,1,101.0,15.0,316.0,0.7543153,0.5789746,0.33056948,0.47565487,10.0,26.323328,8.711996,0.0,0.1046834,5433.314,1320.3408,774.2093,0.624617,0.48696974,0.092004895,26.605324683620694,38.260953928960674
1_15_0,1,199.0,14.0,105.0,0.42516595,0.27407604,0.064697914,0.2517375,10.0,28.132156,5.962638,1.2299945,0.107951485,550.7268,1747.4839,2886.3992,0.292876,0.12597999,0.14809605,26.89853479235728,38.21136692527728
1_1606_0,1,838.0,16.0,219.0,0.7446198,0.49141458,0.23160028,0.32394308,10.0,26.514551,3.3673291,3.335489,0.12678504,19372.336,1143.5471,254.55844,0.70862526,0.44385463,0.04755993,27.439949414096134,38.526406095418
1_1610_0,1,193.0,12.0,37.0,0.7861181,0.5925511,0.3293595,0.47395432,10.0,26.323328,8.711996,0.0,0.1046834,3522.414,882.3265,1603.808,0.7389255,0.5245834,0.06796772,26.649252301014116,38.29032883875139
1_1614_0,1,517.0,15.0,100.0,0.75316197,0.5625454,0.29877588,0.37365395,10.0,26.732214,3.6469858,4.881633,0.12120175,5168.7134,174.92856,284.60498,0.7552225,0.5059419,0.056603495,27.312478475279562,38.52074670912805
1_1615_0,1,98.0,7.0,97.0,0.68901616,0.5045018,0.25686345,0.39036402,10.0,30.002497,4.1942806,1.6576217,0.09371034,1898.5521,342.0526,432.66617,0.6192763,0.40068236,0.10381943,27.18527703104826,38.00762901883897
1_1620_0,1,45.0,3.0,0.0,0.58440226,0.35795957,0.14667659,0.3877975,20.0,28.033585,6.629438,1.1680422,0.12310767,450.0,120.0,331.36084,0.31765968,0.11897161,0.23898795,26.775375766904517,38.17956656421945
1_1625_0,1,199.0,9.0,241.0,0.8009374,0.5261682,0.31468248,0.53129226,10.0,29.56344,3.107722,1.5951807,0.11234418,7740.058,845.34015,453.9824,0.77064955,0.48770353,0.038464658,27.45584959462505,37.87908010168147
1_1631_0,1,96.0,26.0,185.0,0.3361102,0.18398635,0.04852904,0.2070095,20.0,29.805984,3.8222334,1.7631619,0.1036934,750.0,189.73666,543.3231,0.26174295,0.11804069,0.06594566,27.27906114671032,37.901717646841284
1_1633_0,1,12.0,8.0,298.0,0.68350166,0.49700597,0.27651215,0.4650712,10.0,26.323328,8.711996,0.0,0.1046834,1804.993,379.47333,474.34164,0.5435294,0.3508752,0.14613079,26.646018365991296,38.31404436225215
1_1639_0,1,22.0,7.0,105.0,0.5292259,0.26701573,0.03918411,0.33554807,30.0,26.323328,8.711996,0.0,0.1046834,670.8204,123.69317,120.0,0.24611776,0.082177155,0.18483856,26.637125044678527,38.339915842434785
1_1641_0,1,86.0,5.0,153.0,0.622732,0.4837229,0.25718328,0.44659227,40.0,27.582819,6.863036,1.2171693,0.07605974,4108.138,523.9275,0.0,0.15457937,0.17379399,0.3099289,26.81553046010464,38.27658461490436
